Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Idaho,US,2022-03-06 04:31:09,44.2405,-114.4788,432483,4788,,,16.0,24200.74255832888,1195186.0,,1.1070955390154065,84000016.0,USA,66879.82809802666,
Illinois,US,2022-03-06 04:31:09,40.3495,-88.9861,3037199,35359,,,17.0,23968.133703908854,55089500.0,,1.1641976702876564,84000017.0,USA,434740.2003232211,
Indiana,US,2022-03-06 04:31:09,39.8494,-86.2583,1683739,23002,,,18.0,25010.16381077324,19037374.0,,1.366126222650898,84000018.0,USA,282780.0759303879,
Iowa,US,2022-03-06 04:31:09,42.0115,-93.2105,755547,9171,,,19.0,23947.075659177135,1930630.0,,1.2138225682849644,84000019.0,USA,61191.35233132704,
Kansas,US,2022-03-06 04:31:09,38.5266,-96.7265,768243,7983,,,20.0,26370.07202107291,2251864.0,,1.0391243395644347,84000020.0,USA,77295.61592056332,
Kentucky,US,2022-03-06 04:31:09,37.6681,-84.6701,1286697,14018,,,21.0,28800.16062052885,9604863.0,,1.0894561812143806,84000021.0,USA,214985.8102864735,
Louisiana,US,2022-03-06 04:31:09,31.1695,-91.8678,1164620,16754,,,22.0,25052.0887782939,12739874.0,,1.4385808246466658,84000022.0,USA,274046.8603254952,
Maine,US,2022-03-06 04:31:09,44.6939,-69.3819,230720,2135,,,23.0,17163.959256426813,3862943.0,,0.9253640776699029,84000023.0,USA,287376.0240200207,
Maryland,US,2022-03-06 04:31:09,39.0639,-76.8021,1004290,14176,,,24.0,16611.696285612205,18965140.0,,1.4115444742056578,84000024.0,USA,313697.3839171111,
Massachusetts,US,2022-03-06 04:31:09,42.2302,-71.5301,1675767,23577,,,25.0,24312.894749556148,41119585.0,,1.4069378380168602,84000025.0,USA,596584.216212891,
Michigan,US,2022-03-06 04:31:09,43.3266,-84.5361,2365827,34841,,,26.0,23689.40498497175,22868136.0,,1.4726774189321534,84000026.0,USA,228982.3114519413,
Minnesota,US,2022-03-06 04:31:09,45.6945,-93.9002,1417811,12373,,,27.0,25140.133256921727,15939367.0,,0.8726833125148556,84000027.0,USA,282631.3312641676,
Mississippi,US,2022-03-06 04:31:09,32.7416,-89.6787,791208,12151,,,28.0,26584.95928799264,3507568.0,,1.5357529246418136,84000028.0,USA,117855.92724020199,
Missouri,US,2022-03-06 04:31:09,38.4561,-92.2884,1404926,19321,,,29.0,22891.119863239128,9660049.0,,1.375232574527057,84000029.0,USA,157395.72016160516,
Montana,US,2022-03-06 04:31:09,46.9219,-110.4544,271030,3204,,,30.0,25358.86779106606,2720845.0,,1.1821569567944508,84000030.0,USA,254575.31872849172,
Nebraska,US,2022-03-06 04:31:09,41.1254,-98.2681,476194,4013,,,31.0,24617.040458889747,5305545.0,,0.8427237638441476,84000031.0,USA,274272.2838201662,
Nevada,US,2022-03-06 04:31:09,38.3135,-117.0554,685346,9798,,,32.0,22250.36653987655,5792970.0,,1.429642837340555,84000032.0,USA,188073.91573673548,
New Hampshire,US,2022-03-06 04:31:09,43.4525,-71.5639,299213,2402,,,33.0,22005.632079169765,3579851.0,,0.8027726068051856,84000033.0,USA,263280.2852959195,
New Jersey,US,2022-03-06 04:31:09,40.2989,-74.521,2173813,33005,,,34.0,24473.84034793221,17652588.0,,1.5182998721601169,84000034.0,USA,198741.39148115492,
New Mexico,US,2022-03-06 04:31:09,34.8405,-106.2485,513311,6972,,,35.0,24480.34627525659,6621115.0,,1.3582409104811703,84000035.0,USA,315768.00015642674,
New York,US,2022-03-06 04:31:09,42.1657,-74.9481,4934709,67523,,,36.0,25366.610257114367,101202187.0,,1.3683278993756267,84000036.0,USA,520224.4822940129,
North Carolina,US,2022-03-06 04:31:09,35.6301,-79.8064,2598014,22763,,,37.0,24771.10213838867,22319290.0,,0.8761692585182373,84000037.0,USA,212806.1712701767,
North Dakota,US,2022-03-06 04:31:09,47.5289,-99.78399999999999,238702,2211,,,38.0,31323.17318013495,2256315.0,,0.9262595202386239,84000038.0,USA,296080.2401904307,
Northern Mariana Islands,US,2022-03-06 04:31:09,15.0979,145.6739,10074,30,,,69.0,18268.533294646742,17542.0,,0.29779630732578916,580.0,MNP,31811.25779776585,
Ohio,US,2022-03-06 04:31:09,40.3888,-82.7649,2659138,37400,,,39.0,22748.868604084146,21709806.0,,1.399400858473686,84000039.0,USA,185726.92508405267,
Oklahoma,US,2022-03-06 04:31:09,35.5653,-96.9289,1024471,14835,,,40.0,25890.28324948553,5503034.0,,1.4480644156838016,84000040.0,USA,139071.88099179903,
Oregon,US,2022-03-06 04:31:09,44.571999999999996,-122.0709,696717,6709,,,41.0,16518.73978865918,10532437.0,,0.9629447824583008,84000041.0,USA,249717.7277767675,
Pennsylvania,US,2022-03-06 04:31:09,40.5908,-77.2098,2763033,43525,,,42.0,21582.841541263628,24379335.0,,1.5752616780183226,84000042.0,USA,190433.9630349628,
Puerto Rico,US,2022-03-06 04:31:09,18.2208,-66.5901,475007,4133,,,72.0,14873.278404255385,3851909.0,,0.8700924407429785,630.0,PRI,120609.83300215988,
Rhode Island,US,2022-03-06 04:31:09,41.6809,-71.5118,356783,3417,,,44.0,33679.07634885558,7495904.0,,0.9577250037137419,84000044.0,USA,707587.3097083997,
South Carolina,US,2022-03-06 04:31:09,33.8569,-80.945,1462846,16961,,,45.0,28411.871391574674,12637666.0,,1.1594521911397373,84000045.0,USA,245452.86454054352,
South Dakota,US,2022-03-06 04:31:09,44.2998,-99.4388,236276,2827,,,46.0,26708.144041941585,1284138.0,,1.1964820802789957,84000046.0,USA,145156.26925176822,
Tennessee,US,2022-03-06 04:31:09,35.7478,-86.6923,2013116,24712,,,47.0,29462.889655469313,12520476.0,,1.226795064987734,84000047.0,USA,183338.07280353372,
Texas,US,2022-03-06 04:31:09,31.0545,-97.5635,6638712,85711,,,48.0,22895.362275765994,46202959.0,,1.2910787514204562,84000048.0,USA,159343.1805020858,
Utah,US,2022-03-06 04:31:09,40.15,-111.8624,924248,4453,,,49.0,28829.073868091848,5850798.0,,0.48179709342081345,84000049.0,USA,182497.64968848624,
Vermont,US,2022-03-06 04:31:09,44.0459,-72.7107,113107,607,,,50.0,18126.44133149783,3385863.0,,0.5366599768360932,84000050.0,USA,542615.8153428987,
Virgin Islands,US,2022-03-06 04:31:09,18.3358,-64.8963,15426,109,,,78.0,14380.803221836895,336608.0,,0.7065992480228186,850.0,VIR,313800.9471603833,
Virginia,US,2022-03-06 04:31:09,37.7693,-78.17,1645791,18955,,,51.0,19281.674611701994,12848914.0,,1.1517258266693644,84000051.0,USA,150534.65407317353,
Washington,US,2022-03-06 04:31:09,47.4009,-121.4905,1430235,12025,,,53.0,18782.07612372229,9958651.0,,0.840770922261027,84000053.0,USA,130778.60713210286,
West Virginia,US,2022-03-06 04:31:09,38.4912,-80.9545,492276,6440,,,54.0,27468.505652717104,5849897.0,,1.3082092159682779,84000054.0,USA,326418.36858248786,
Wisconsin,US,2022-03-06 04:31:09,44.2685,-89.6165,1574581,13489,,,55.0,27043.346476748386,,,0.8566723464845568,84000055.0,USA,,
Wyoming,US,2022-03-06 04:31:09,42.756,-107.3025,155426,1741,,,56.0,26855.046746573273,1368354.0,,1.1201472083177846,84000056.0,USA,236428.9799381089,
