Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Oklahoma,US,2022-03-12 04:31:16,35.5653,-96.9289,1026650,15053,,,40.0,25945.35062298915,5503034.0,,1.4662251010568352,84000040.0,USA,139071.88099179903,
Oregon,US,2022-03-12 04:31:16,44.571999999999996,-122.0709,699362,6869,,,41.0,16581.451143113,10614173.0,,0.9821809020221287,84000041.0,USA,251655.63903107282,
Pennsylvania,US,2022-03-12 04:31:16,40.5908,-77.2098,2768513,43808,,,42.0,21625.647389636095,24499236.0,,1.5823656959530261,84000042.0,USA,191370.54406155169,
Puerto Rico,US,2022-03-12 04:31:16,18.2208,-66.5901,476023,4148,,,72.0,14905.09109513936,3869021.0,,0.8713864666203104,630.0,PRI,121145.63887460725,
Rhode Island,US,2022-03-12 04:31:16,41.6809,-71.5118,357802,3421,,,44.0,33775.26641060035,7531246.0,,0.9561153934298858,84000044.0,USA,710923.4717910136,
South Carolina,US,2022-03-12 04:31:16,33.8569,-80.945,1465127,17372,,,45.0,28456.17371638821,12682496.0,,1.1856992602006515,84000045.0,USA,246323.56739954872,
South Dakota,US,2022-03-12 04:31:16,44.2998,-99.4388,236602,2853,,,46.0,26744.99439897181,1286305.0,,1.205822435989552,84000046.0,USA,145401.22239190468,
Tennessee,US,2022-03-12 04:31:16,35.7478,-86.6923,2015254,24853,,,47.0,29509.483870230866,12590656.0,,1.2332440476485842,84000047.0,USA,184365.72270672853,
Texas,US,2022-03-12 04:31:16,31.0545,-97.5635,6667445,86298,,,48.0,22994.45566078851,46554743.0,,1.2943188882697945,84000048.0,USA,160556.40109710756,
Utah,US,2022-03-12 04:31:16,40.15,-111.8624,925519,4539,,,49.0,28868.718804176475,5880298.0,,0.4904275330922434,84000049.0,USA,183417.81146228366,
Vermont,US,2022-03-12 04:31:16,44.0459,-72.7107,113948,608,,,50.0,18261.219348418002,3407532.0,,0.5335767192052515,84000050.0,USA,546088.4727134614,
Virgin Islands,US,2022-03-12 04:31:16,18.3358,-64.8963,15556,109,,,78.0,14501.995003169632,339720.0,,0.7006942658781178,850.0,VIR,316702.09195659467,
Virginia,US,2022-03-12 04:31:16,37.7693,-78.17,1653212,19212,,,51.0,19368.61718660576,12919693.0,,1.1621014122810625,84000051.0,USA,151363.88308666408,
Washington,US,2022-03-12 04:31:16,47.4009,-121.4905,1437914,12183,,,53.0,18882.917987160163,9958651.0,,0.8472690299976215,84000053.0,USA,130778.60713210286,
West Virginia,US,2022-03-12 04:31:16,38.4912,-80.9545,494875,6550,,,54.0,27613.527238558,5893995.0,,1.323566557211417,84000054.0,USA,328878.9926272789,
Wisconsin,US,2022-03-12 04:31:16,44.2685,-89.6165,1577659,13713,,,55.0,27096.21096606677,,,0.8691992376045774,84000055.0,USA,,
Wyoming,US,2022-03-12 04:31:16,42.756,-107.3025,155744,1749,,,56.0,26909.99189645431,1375541.0,,1.1229967125539346,84000056.0,USA,237670.77488211845,
