Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
North Carolina,US,2022-04-03 04:31:44,35.6301,-79.8064,2630506,23215,,,37.0,25080.90133526772,22812943.0,,0.8825298250602736,84000037.0,USA,217512.9699571437,
North Dakota,US,2022-04-03 04:31:44,47.5289,-99.78399999999999,239863,2232,,,38.0,31475.522988943158,,,0.9305311782142306,84000038.0,USA,,
Northern Mariana Islands,US,2022-04-03 04:31:44,15.0979,145.6739,11153,33,,,69.0,20225.228492673727,,,0.2958845153770286,580.0,MNP,,
Ohio,US,2022-04-03 04:31:44,40.3888,-82.7649,2672801,38042,,,39.0,22865.755276283042,22110216.0,,1.423300874251394,84000039.0,USA,189152.42405317773,
Oklahoma,US,2022-04-03 04:31:44,35.5653,-96.9289,1033258,15520,,,40.0,26112.347045252543,,,1.5020449877958846,84000040.0,USA,,
Oregon,US,2022-04-03 04:31:44,44.571999999999996,-122.0709,704515,7147,,,41.0,16703.6256646633,10871144.0,,1.0144567539371057,84000041.0,USA,257748.26642818176,
Pennsylvania,US,2022-04-03 04:31:44,40.5908,-77.2098,2782827,44313,,,42.0,21737.458140293667,24897221.0,,1.5923735108219088,84000042.0,USA,194479.31879960216,
Puerto Rico,US,2022-04-03 04:31:44,18.2208,-66.5901,482043,4170,,,72.0,15093.587550967626,3931167.0,,0.8650680540947592,630.0,PRI,123091.53600814605,
Rhode Island,US,2022-04-03 04:31:44,41.6809,-71.5118,361508,3522,,,44.0,34125.09994232372,7643828.0,,0.9742522987043164,84000044.0,USA,721550.8216745757,
South Carolina,US,2022-04-03 04:31:44,33.8569,-80.945,1468140,17591,,,45.0,28514.693183579435,12761643.0,,1.1981827346165896,84000045.0,USA,247860.78620797352,
South Dakota,US,2022-04-03 04:31:44,44.2998,-99.4388,237109,2883,,,46.0,26802.304616807152,1299574.0,,1.2158964864260742,84000046.0,USA,146901.12235335875,
Tennessee,US,2022-04-03 04:31:44,35.7478,-86.6923,2020993,25623,,,47.0,29593.520387677923,12731681.0,,1.26784209544516,84000047.0,USA,186430.7601475669,
Texas,US,2022-04-03 04:31:44,31.0545,-97.5635,6744442,87459,,,48.0,23260.000273832004,47642003.0,,1.2967566479183896,84000048.0,USA,164306.106098311,
Utah,US,2022-04-03 04:31:44,40.15,-111.8624,927922,4714,,,49.0,28943.672998835293,5961990.0,,0.5080168376221277,84000049.0,USA,185965.94216143817,
Vermont,US,2022-04-03 04:31:44,44.0459,-72.7107,116800,617,,,50.0,18718.278687605067,3479053.0,,0.5282534246575342,84000050.0,USA,557550.373484148,
Virgin Islands,US,2022-04-03 04:31:44,18.3358,-64.8963,15656,111,,,78.0,14595.219450348659,348820.0,,0.7089933571793562,850.0,VIR,325185.51664988627,
Virginia,US,2022-04-03 04:31:44,37.7693,-78.17,1669750,19714,,,51.0,19562.372247077186,13164054.0,,1.1806557867944305,84000051.0,USA,154226.7552799074,
Washington,US,2022-04-03 04:31:44,47.4009,-121.4905,1456264,12510,,,53.0,19123.893139404587,,,0.8590475353369993,84000053.0,USA,,
West Virginia,US,2022-04-03 04:31:44,38.4912,-80.9545,497864,6835,,,54.0,27780.31043212415,6029627.0,,1.3728648787620716,84000054.0,USA,336447.12180418236,
Wisconsin,US,2022-04-03 04:31:44,44.2685,-89.6165,1585768,14317,,,55.0,27235.482617750586,,,0.902843291074104,84000055.0,USA,,
Wyoming,US,2022-04-03 04:31:44,42.756,-107.3025,156167,1791,,,56.0,26983.079312805497,1394415.0,,1.1468492062983855,84000056.0,USA,240931.89047600122,
