Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Georgia,US,2022-03-10 04:31:17,33.0406,-83.6431,2474277,36026,,,13.0,23303.93166025315,16884497.0,,1.456021294301325,84000013.0,USA,159026.3192867045,
Grand Princess,US,2022-03-10 04:31:17,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2022-03-10 04:31:17,13.4443,144.7937,46000,335,,,66.0,28009.6694250102,364851.0,,0.7282608695652174,316.0,GUM,222159.9108561825,
Hawaii,US,2022-03-10 04:31:17,21.0943,-157.4983,237672,1354,,,15.0,16786.26316503187,3654976.0,,0.5696926857181326,84000015.0,USA,258143.10898160285,
Idaho,US,2022-03-10 04:31:17,44.2405,-114.4788,436033,4807,,,16.0,24399.392299664534,1197309.0,,1.102439494258462,84000016.0,USA,66998.62623911274,
Illinois,US,2022-03-10 04:31:17,40.3495,-88.9861,3042495,35443,,,17.0,24009.927223561634,55387904.0,,1.1649320705539368,84000017.0,USA,437095.06313259946,
Indiana,US,2022-03-10 04:31:17,39.8494,-86.2583,1685997,23115,,,18.0,25043.70401497634,19091730.0,,1.3709988807809266,84000018.0,USA,283587.47687798034,
Iowa,US,2022-03-10 04:31:17,42.0115,-93.2105,756257,9262,,,19.0,23969.579121857834,1930630.0,,1.2247159365136455,84000019.0,USA,61191.35233132704,
Kansas,US,2022-03-10 04:31:17,38.5266,-96.7265,769119,8003,,,20.0,26400.140870500058,2252499.0,,1.0405411906349993,84000020.0,USA,77317.41240388094,
Kentucky,US,2022-03-10 04:31:17,37.6681,-84.6701,1286697,14018,,,21.0,28800.16062052885,9604863.0,,1.0894561812143806,84000021.0,USA,214985.8102864735,
Louisiana,US,2022-03-10 04:31:17,31.1695,-91.8678,1165736,16832,,,22.0,25076.095004424802,12783171.0,,1.4438946725502173,84000022.0,USA,274978.22015774413,
Maine,US,2022-03-10 04:31:17,44.6939,-69.3819,231469,2136,,,23.0,17219.679633867276,3863274.0,,0.9228017574707629,84000023.0,USA,287400.6481120537,
Maryland,US,2022-03-10 04:31:17,39.0639,-76.8021,1005333,14218,,,24.0,16628.948273808735,19045969.0,,1.4142577633480649,84000024.0,USA,315034.3551097643,
Massachusetts,US,2022-03-10 04:31:17,42.2302,-71.5301,1679034,23708,,,25.0,24360.29407604175,41296352.0,,1.4120023775575719,84000025.0,USA,599148.8433157011,
Michigan,US,2022-03-10 04:31:17,43.3266,-84.5361,2369853,35135,,,26.0,23729.71796832577,22919064.0,,1.4825814090578613,84000026.0,USA,229492.2616795254,
Minnesota,US,2022-03-10 04:31:17,45.6945,-93.9002,1420720,12428,,,27.0,25191.7146366997,15990963.0,,0.8747677234078496,84000027.0,USA,283546.21365365677,
Mississippi,US,2022-03-10 04:31:17,32.7416,-89.6787,792129,12228,,,28.0,26615.90531925653,3526509.0,,1.54368795991562,84000028.0,USA,118492.35370944127,
Missouri,US,2022-03-10 04:31:17,38.4561,-92.2884,1407120,19534,,,29.0,22926.86773677834,9689296.0,,1.3882255955426688,84000029.0,USA,157872.25528348357,
Montana,US,2022-03-10 04:31:17,46.9219,-110.4544,271464,3211,,,30.0,25399.474914341426,2728062.0,,1.1828456075207026,84000030.0,USA,255250.57589134516,
Nebraska,US,2022-03-10 04:31:17,41.1254,-98.2681,476690,4022,,,31.0,24642.681378488924,5318762.0,,0.8437349220667519,84000031.0,USA,274955.5419539208,
Nevada,US,2022-03-10 04:31:17,38.3135,-117.0554,686806,9874,,,32.0,22297.76673648997,5809974.0,,1.4376694437730597,84000032.0,USA,188625.96569784128,
New Hampshire,US,2022-03-10 04:31:17,43.4525,-71.5639,299873,2408,,,33.0,22054.17180562634,,,0.8030066061299284,84000033.0,USA,,
New Jersey,US,2022-03-10 04:31:17,40.2989,-74.521,2177598,33054,,,34.0,24516.45371242903,17666434.0,,1.5179110193892538,84000034.0,USA,198897.2764599721,
New Mexico,US,2022-03-10 04:31:17,34.8405,-106.2485,514511,7026,,,35.0,24537.5755486022,6644946.0,,1.3655684718110983,84000035.0,USA,316904.5258340093,
New York,US,2022-03-10 04:31:17,42.1657,-74.9481,4940801,67611,,,36.0,25397.925860463285,101749305.0,,1.3684218409120303,84000036.0,USA,523036.9133959586,
North Carolina,US,2022-03-10 04:31:17,35.6301,-79.8064,2604971,22864,,,37.0,24837.434559067224,22394583.0,,0.8777065080570955,84000037.0,USA,213524.06216426185,
North Dakota,US,2022-03-10 04:31:17,47.5289,-99.78399999999999,238955,2218,,,38.0,31356.37257860909,2259472.0,,0.9282082400451968,84000038.0,USA,296494.5109453037,
Northern Mariana Islands,US,2022-03-10 04:31:17,15.0979,145.6739,10284,30,,,69.0,18649.354417525024,17542.0,,0.29171528588098017,580.0,MNP,31811.25779776585,
Ohio,US,2022-03-10 04:31:17,40.3888,-82.7649,2661557,37212,,,39.0,22769.56309724444,21770919.0,,1.3981289899107927,84000039.0,USA,186249.74548938754,
Oklahoma,US,2022-03-10 04:31:17,35.5653,-96.9289,1024471,14835,,,40.0,25890.28324948553,5503034.0,,1.4480644156838016,84000040.0,USA,139071.88099179903,
Oregon,US,2022-03-10 04:31:17,44.571999999999996,-122.0709,698564,6800,,,41.0,16562.531044491396,10580140.0,,0.9734254842791784,84000041.0,USA,250848.73713083574,
Pennsylvania,US,2022-03-10 04:31:17,40.5908,-77.2098,2766523,43730,,,42.0,21610.102930099376,24451048.0,,1.5806844909657356,84000042.0,USA,190994.13380217715,
Puerto Rico,US,2022-03-10 04:31:17,18.2208,-66.5901,475546,4144,,,72.0,14890.155412509777,3860458.0,,0.8714193789875218,630.0,PRI,120877.51675645821,
Rhode Island,US,2022-03-10 04:31:17,41.6809,-71.5118,357440,3419,,,44.0,33741.09486756639,7513216.0,,0.9565241718889884,84000044.0,USA,709221.5023962556,
South Carolina,US,2022-03-10 04:31:17,33.8569,-80.945,1464224,17251,,,45.0,28438.635356323928,12673200.0,,1.1781667285879756,84000045.0,USA,246143.0174602823,
South Dakota,US,2022-03-10 04:31:17,44.2998,-99.4388,236503,2844,,,46.0,26733.80364637674,1286084.0,,1.2025217439102251,84000046.0,USA,145376.24101489954,
Tennessee,US,2022-03-10 04:31:17,35.7478,-86.6923,2013948,24732,,,47.0,29490.360034756766,12520476.0,,1.2280356791734444,84000047.0,USA,183338.07280353372,
Texas,US,2022-03-10 04:31:17,31.0545,-97.5635,6653227,86046,,,48.0,22945.421109984552,46427234.0,,1.293297222535771,84000048.0,USA,160116.65243073663,
Utah,US,2022-03-10 04:31:17,40.15,-111.8624,925089,4494,,,49.0,28855.30627662621,5869505.0,,0.48579109685662675,84000049.0,USA,183081.157020772,
Vermont,US,2022-03-10 04:31:17,44.0459,-72.7107,113651,608,,,50.0,18213.622355522293,3397272.0,,0.5349710957228709,84000050.0,USA,544444.2129588822,
Virgin Islands,US,2022-03-10 04:31:17,18.3358,-64.8963,15444,109,,,78.0,14397.583622329119,338695.0,,0.7057757057757058,850.0,VIR,315746.5413730097,
Virginia,US,2022-03-10 04:31:17,37.7693,-78.17,1649266,19098,,,51.0,19322.386840214403,12892735.0,,1.1579696665061912,84000051.0,USA,151048.0499194015,
Washington,US,2022-03-10 04:31:17,47.4009,-121.4905,1434783,12133,,,53.0,18841.80119142843,9958651.0,,0.8456331027061235,84000053.0,USA,130778.60713210286,
West Virginia,US,2022-03-10 04:31:17,38.4912,-80.9545,494030,6488,,,54.0,27566.377088486603,5873864.0,,1.31328057000587,84000054.0,USA,327755.7030756964,
Wisconsin,US,2022-03-10 04:31:17,44.2685,-89.6165,1576701,13620,,,55.0,27079.757366077487,,,0.8638289694748719,84000055.0,USA,,
Wyoming,US,2022-03-10 04:31:17,42.756,-107.3025,155629,1749,,,56.0,26890.121795082236,1371477.0,,1.1238265361854154,84000056.0,USA,236968.5827779784,
