Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2022-03-08 04:31:19,32.3182,-86.9023,1286655,18569,,,1.0,26241.208520584067,7299224.0,,1.4431996145042767,84000001.0,USA,148866.9915575284,
Alaska,US,2022-03-08 04:31:19,61.3707,-152.4044,241256,1191,,,2.0,32978.96916799377,3741734.0,,0.49366647876115,84000002.0,USA,511483.7774846387,
American Samoa,US,2022-03-08 04:31:19,-14.270999999999999,-170.132,290,0,,,60.0,521.1983968656207,2140.0,,0.0,16.0,ASM,3846.084721698028,
Arizona,US,2022-03-08 04:31:19,33.7298,-111.4312,1980769,27708,,,4.0,27213.161330492723,18322195.0,,1.3988506484097842,84000004.0,USA,251722.8654445557,
Arkansas,US,2022-03-08 04:31:19,34.9697,-92.3731,823532,10724,,,5.0,27289.114866306758,4984303.0,,1.302195907384291,84000005.0,USA,165163.244531454,
California,US,2022-03-08 07:31:44,36.1162,-119.6816,9016117,86631,,,6.0,22818.55161629352,148551611.0,,0.9608460049930584,84000006.0,USA,375963.688502163,
Colorado,US,2022-03-08 04:31:19,39.0598,-105.3111,1320644,11826,,,8.0,22932.87971527085,16714729.0,,0.8954722090131784,84000008.0,USA,290249.9611025753,
Connecticut,US,2022-03-08 04:31:19,41.5978,-72.7554,727542,10542,,,9.0,20406.26743372974,13264309.0,,1.4489885120034307,84000009.0,USA,372040.4276009196,
Delaware,US,2022-03-08 04:31:19,39.3185,-75.5071,257325,2751,,,10.0,26425.807485181213,3146617.0,,1.0690760711162923,84000010.0,USA,323139.5902908713,
Diamond Princess,US,2022-03-08 04:31:19,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2022-03-08 04:31:19,38.8974,-77.0268,134623,1319,,,11.0,19075.195288976684,3067883.0,,0.9797731442621246,84000011.0,USA,434698.8801967839,
Florida,US,2022-03-08 04:31:19,27.7663,-81.6868,5858052,71326,,,12.0,27274.996430024257,54555443.0,,1.2175719846802315,84000012.0,USA,254009.27015727962,
Georgia,US,2022-03-08 04:31:19,33.0406,-83.6431,2472140,35848,,,13.0,23283.804365710963,16804536.0,,1.4500796880435574,84000013.0,USA,158273.20810332225,
Grand Princess,US,2022-03-08 04:31:19,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2022-03-08 04:31:19,13.4443,144.7937,45542,331,,,66.0,27730.790542474228,364851.0,,0.7268016336568442,316.0,GUM,222159.9108561825,
Hawaii,US,2022-03-08 04:31:19,21.0943,-157.4983,237455,1354,,,15.0,16770.936920851604,3645538.0,,0.5702133035733086,84000015.0,USA,257476.52330154137,
Idaho,US,2022-03-08 04:31:19,44.2405,-114.4788,434157,4796,,,16.0,24294.415703961524,1195186.0,,1.1046695089564371,84000016.0,USA,66879.82809802666,
Illinois,US,2022-03-08 04:31:19,40.3495,-88.9861,3039806,35389,,,17.0,23988.706911185054,55089500.0,,1.1641861355625984,84000017.0,USA,434740.2003232211,
Indiana,US,2022-03-08 04:31:19,39.8494,-86.2583,1685176,23017,,,18.0,25031.5089274428,19037374.0,,1.3658514006845577,84000018.0,USA,282780.0759303879,
Iowa,US,2022-03-08 04:31:19,42.0115,-93.2105,755547,9171,,,19.0,23947.075659177135,1930630.0,,1.2138225682849644,84000019.0,USA,61191.35233132704,
Kansas,US,2022-03-08 04:31:19,38.5266,-96.7265,768562,7988,,,20.0,26381.021750487587,2251864.0,,1.0393436053304743,84000020.0,USA,77295.61592056332,
Kentucky,US,2022-03-08 04:31:19,37.6681,-84.6701,1286697,14018,,,21.0,28800.160620528848,9604863.0,,1.0894561812143806,84000021.0,USA,214985.8102864735,
Louisiana,US,2022-03-08 04:31:19,31.1695,-91.8678,1165084,16785,,,22.0,25062.069861559794,12739874.0,,1.4406686556505797,84000022.0,USA,274046.8603254952,
Maine,US,2022-03-08 04:31:19,44.6939,-69.3819,230720,2136,,,23.0,17163.959256426813,3863132.0,,0.9257975034674064,84000023.0,USA,287390.0843021785,
Maryland,US,2022-03-08 04:31:19,39.0639,-76.8021,1004762,14188,,,24.0,16619.503513252443,19016996.0,,1.4120756955378488,84000024.0,USA,314555.1203503989,
Massachusetts,US,2022-03-08 04:31:19,42.2302,-71.5301,1677619,23614,,,25.0,24339.7645238602,41119585.0,,1.4075901620093716,84000025.0,USA,596584.216212891,
Michigan,US,2022-03-08 04:31:19,43.3266,-84.5361,2367688,34858,,,26.0,23708.03947628368,22868136.0,,1.472237896209298,84000026.0,USA,228982.3114519413,
Minnesota,US,2022-03-08 04:31:19,45.6945,-93.9002,1418694,12391,,,27.0,25155.790306885272,15939367.0,,0.8734089239821977,84000027.0,USA,282631.3312641676,
Mississippi,US,2022-03-08 04:31:19,32.7416,-89.6787,791817,12171,,,28.0,26605.42197316061,3507568.0,,1.5370975869424377,84000028.0,USA,117855.92724020199,
Missouri,US,2022-03-08 04:31:19,38.4561,-92.2884,1405954,19320,,,29.0,22907.86955056744,9660049.0,,1.3741559112175792,84000029.0,USA,157395.72016160516,
Montana,US,2022-03-08 04:31:19,46.9219,-110.4544,271191,3208,,,30.0,25373.931723894013,2720845.0,,1.1829301119874922,84000030.0,USA,254575.31872849172,
Nebraska,US,2022-03-08 04:31:19,41.1254,-98.2681,476481,4013,,,31.0,24631.877039383624,5305545.0,,0.8422161639183934,84000031.0,USA,274272.2838201662,
Nevada,US,2022-03-08 04:31:19,38.3135,-117.0554,685865,9819,,,32.0,22267.21633579598,5792970.0,,1.4316228412296883,84000032.0,USA,188073.91573673548,
New Hampshire,US,2022-03-08 04:31:19,43.4525,-71.5639,299651,2403,,,33.0,22037.844806727313,3583099.0,,0.8019329152914557,84000033.0,USA,263519.15958611795,
New Jersey,US,2022-03-08 04:31:19,40.2989,-74.521,2175439,33027,,,34.0,24492.1466440146,17652947.0,,1.518176331306003,84000034.0,USA,198745.43327715356,
New Mexico,US,2022-03-08 04:31:19,34.8405,-106.2485,513994,6988,,,35.0,24512.919270002465,6621115.0,,1.359548944151099,84000035.0,USA,315768.00015642674,
New York,US,2022-03-08 04:31:19,42.1657,-74.9481,4938085,67571,,,36.0,25383.96440631101,101609931.0,,1.3683644570719216,84000036.0,USA,522320.468730635,
